"수계별(1)","수계별(2)",항목,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12
"섬진강","주암댐2",생물화학적산소요구량 BOD (㎎/ℓ),1.0,1.0,0.9,0.7,1.5,0.8,1.2,0.7,0.7
"섬진강","주암댐2",용존산소 DO (㎎/ℓ),11.6,8.6,7.8,7.3,6.2,3.5,5.7,6.1,7.9
"섬진강","주암댐2",수온 (℃),8.0,11.8,14.3,17.1,19.7,20.9,19.5,18.6,14.1
"섬진강","주암댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","주암댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","주암댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","주암댐3",생물화학적산소요구량 BOD (㎎/ℓ),1.5,1.5,0.9,0.9,4.0,1.2,1.1,0.8,0.6
"섬진강","주암댐3",용존산소 DO (㎎/ℓ),12.0,9.1,10.0,7.8,7.2,3.1,7.5,7.3,8.4
"섬진강","주암댐3",수온 (℃),9.4,13.4,17.5,20.4,23.1,23.3,20.9,18.7,13.7
"섬진강","주암댐3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암댐3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","주암댐3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암댐3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","주암댐3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암댐3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","주암조정지댐1",생물화학적산소요구량 BOD (㎎/ℓ),0.2,0.7,0.8,0.6,0.5,0.5,0.8,0.2,0.5
"섬진강","주암조정지댐1",용존산소 DO (㎎/ℓ),11.8,10.0,9.4,8.8,7.1,5.4,4.6,4.7,12.7
"섬진강","주암조정지댐1",수온 (℃),7.8,10.0,11.3,12.6,15.4,16.5,17.4,16.4,12.7
"섬진강","주암조정지댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암조정지댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","주암조정지댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암조정지댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","주암조정지댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암조정지댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","주암조정지댐3",생물화학적산소요구량 BOD (㎎/ℓ),0.5,0.8,1.1,0.9,0.9,0.4,1.0,0.3,0.7
"섬진강","주암조정지댐3",용존산소 DO (㎎/ℓ),12.0,10.4,8.7,7.8,7.0,4.3,5.8,6.9,8.1
"섬진강","주암조정지댐3",수온 (℃),7.7,10.8,13.6,15.3,20.6,21.1,20.6,19.1,15.2
"섬진강","주암조정지댐3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암조정지댐3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","주암조정지댐3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암조정지댐3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","주암조정지댐3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암조정지댐3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","동화호",생물화학적산소요구량 BOD (㎎/ℓ),0.5,0.6,0.5,1.0,1.2,1.3,0.6,0.7,0.6
"섬진강","동화호",용존산소 DO (㎎/ℓ),10.9,10.6,9.9,8.6,8.5,7.6,8.6,9.1,9.4
"섬진강","동화호",수온 (℃),8.7,10.8,10.5,17.5,17.8,18.0,14.1,15.3,10.2
"섬진강","동화호",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","동화호",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","동화호",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","동화호",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","동화호",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","동화호",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"만경강","경천지1",생물화학적산소요구량 BOD (㎎/ℓ),0.9,1.3,0.7,0.4,1.9,1.4,3.0,0.6,0.7
"만경강","경천지1",용존산소 DO (㎎/ℓ),10.6,10.4,8.6,8.5,7.5,7.9,8.5,8.6,11.5
"만경강","경천지1",수온 (℃),10.7,18.2,23.3,27.1,28.7,21.2,19.4,13.8,7.9
"만경강","경천지1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","경천지1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"만경강","경천지1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","경천지1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"만경강","경천지1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","경천지1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"만경강","경천지2",생물화학적산소요구량 BOD (㎎/ℓ),0.6,0.9,0.6,0.2,1.8,1.2,1.9,0.6,0.6
"만경강","경천지2",용존산소 DO (㎎/ℓ),10.3,10.3,8.7,7.9,6.4,8.1,7.4,8.5,11.4
"만경강","경천지2",수온 (℃),10.0,17.8,23.0,26.6,28.6,21.1,19.1,13.8,7.8
"만경강","경천지2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","경천지2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"만경강","경천지2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","경천지2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"만경강","경천지2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","경천지2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"만경강","대아지1",생물화학적산소요구량 BOD (㎎/ℓ),0.8,0.6,0.2,0.4,0.3,0.5,1.4,0.4,0.2
"만경강","대아지1",용존산소 DO (㎎/ℓ),12.0,10.6,10.0,10.2,8.3,7.7,8.5,7.5,10.2
"만경강","대아지1",수온 (℃),7.2,11.5,14.7,14.0,20.7,11.7,13.1,9.8,8.3
"만경강","대아지1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","대아지1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"만경강","대아지1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","대아지1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"만경강","대아지1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","대아지1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"만경강","대아지2",생물화학적산소요구량 BOD (㎎/ℓ),0.5,0.9,0.3,0.3,0.3,0.3,0.8,0.6,0.2
"만경강","대아지2",용존산소 DO (㎎/ℓ),11.8,11.1,9.9,9.3,9.0,9.3,8.5,8.4,10.2
"만경강","대아지2",수온 (℃),7.5,12.0,14.2,13.9,13.0,14.5,15.6,11.9,8.3
"만경강","대아지2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","대아지2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"만경강","대아지2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","대아지2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"만경강","대아지2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","대아지2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"만경강","대아지3",생물화학적산소요구량 BOD (㎎/ℓ),0.7,0.7,0.5,0.3,0.6,0.4,0.6,0.7,0.3
"만경강","대아지3",용존산소 DO (㎎/ℓ),11.9,11.1,9.8,8.8,7.5,8.5,9.1,7.8,11.5
"만경강","대아지3",수온 (℃),7.9,13.2,14.5,13.7,13.4,18.6,17.6,12.4,8.5
"만경강","대아지3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","대아지3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"만경강","대아지3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","대아지3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"만경강","대아지3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","대아지3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"안성천","아산호1(평택호)",생물화학적산소요구량 BOD (㎎/ℓ),1.6,1.8,2.5,2.2,3.4,1.7,1.5,1.4,1.1
"안성천","아산호1(평택호)",용존산소 DO (㎎/ℓ),9.9,9.3,8.3,7.5,9.0,6.8,8.3,10.2,12.0
"안성천","아산호1(평택호)",수온 (℃),11.1,19.7,20.6,24.2,29.6,25.2,19.8,10.0,5.3
"안성천","아산호1(평택호)",카드뮴 Cd (㎎/ℓ),0.00000,0.00000,0.00000,-,-,0.00000,-,-,0.00000
"안성천","아산호1(평택호)",시안 CN (㎎/ℓ),0.00,0.00,0.00,-,-,0.00,-,-,0.00
"안성천","아산호1(평택호)",납 Pb (㎎/ℓ),0.00000,0.00000,0.00000,-,-,0.00000,-,-,0.00000
"안성천","아산호1(평택호)",6가크롬 Cr6+ (㎎/ℓ),0.000,0.000,0.000,-,-,0.000,-,-,0.000
"안성천","아산호1(평택호)",비소 As (㎎/ℓ),0.00000,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","아산호1(평택호)",수은 Hg (㎎/ℓ),0.0000000,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"안성천","아산호2",생물화학적산소요구량 BOD (㎎/ℓ),2.5,1.9,2.5,3.1,4.9,2.3,3.1,2.0,1.8
"안성천","아산호2",용존산소 DO (㎎/ℓ),10.3,10.3,8.3,10.2,11.4,8.0,8.5,9.1,12.3
"안성천","아산호2",수온 (℃),11.6,21.1,22.4,26.0,30.6,25.4,19.1,9.4,5.2
"안성천","아산호2",카드뮴 Cd (㎎/ℓ),0.00000,0.00000,0.00000,-,-,0.00000,-,-,0.00000
"안성천","아산호2",시안 CN (㎎/ℓ),0.00,0.00,0.00,-,-,0.00,-,-,0.00
"안성천","아산호2",납 Pb (㎎/ℓ),0.00000,0.00000,0.00000,-,-,0.00000,-,-,0.00000
"안성천","아산호2",6가크롬 Cr6+ (㎎/ℓ),0.000,0.000,0.000,-,-,0.000,-,-,0.000
"안성천","아산호2",비소 As (㎎/ℓ),0.00000,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","아산호2",수은 Hg (㎎/ℓ),0.0000000,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"안성천","아산호3",생물화학적산소요구량 BOD (㎎/ℓ),4.0,2.8,3.1,3.4,4.1,1.9,2.9,2.0,2.9
"안성천","아산호3",용존산소 DO (㎎/ℓ),12.3,14.0,13.7,15.9,8.8,7.4,7.9,7.6,14.2
"안성천","아산호3",수온 (℃),11.9,24.5,26.3,27.4,31.1,25.2,19.7,9.8,6.0
"안성천","아산호3",카드뮴 Cd (㎎/ℓ),0.00000,0.00000,0.00000,-,-,0.00000,-,-,0.00000
"안성천","아산호3",시안 CN (㎎/ℓ),-,0.00,0.00,-,-,0.00,-,-,0.00
"안성천","아산호3",납 Pb (㎎/ℓ),-,0.00000,0.00000,-,-,0.00000,-,-,0.00000
"안성천","아산호3",6가크롬 Cr6+ (㎎/ℓ),-,0.000,0.000,-,-,0.000,-,-,0.000
"안성천","아산호3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","아산호3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"안성천","고삼지1",생물화학적산소요구량 BOD (㎎/ℓ),1.1,2.1,2.5,2.5,3.9,3.1,2.1,1.1,1.6
"안성천","고삼지1",용존산소 DO (㎎/ℓ),11.4,9.2,7.8,7.4,7.4,8.5,6.9,7.4,10.0
"안성천","고삼지1",수온 (℃),9.3,18.8,20.7,23.4,26.5,25.6,19.6,16.6,7.9
"안성천","고삼지1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"안성천","고삼지1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","고삼지1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"안성천","고삼지1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","고삼지1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"안성천","고삼지2",생물화학적산소요구량 BOD (㎎/ℓ),1.9,2.6,3.3,3.7,6.6,3.1,1.6,1.1,2.1
"안성천","고삼지2",용존산소 DO (㎎/ℓ),11.4,10.1,10.1,10.6,13.6,8.7,7.2,7.5,10.3
"안성천","고삼지2",수온 (℃),9.9,20.1,23.7,26.9,29.7,24.5,19.3,16.4,7.6
"안성천","고삼지2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"안성천","고삼지2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","고삼지2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"안성천","고삼지2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","고삼지2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"안성천","고삼지3",생물화학적산소요구량 BOD (㎎/ℓ),2.2,3.7,4.0,4.0,4.9,4.4,2.2,1.0,0.6
"안성천","고삼지3",용존산소 DO (㎎/ℓ),11.6,13.0,10.4,10.8,11.3,9.7,6.8,6.5,10.4
"안성천","고삼지3",수온 (℃),10.7,22.6,24.1,27.2,31.6,25.4,19.5,16.5,7.5
"안성천","고삼지3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"안성천","고삼지3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","고삼지3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"안성천","고삼지3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","고삼지3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"안성천","이동지1",생물화학적산소요구량 BOD (㎎/ℓ),1.4,1.5,2.9,2.9,3.2,3.2,3.2,4.0,1.5
"안성천","이동지1",용존산소 DO (㎎/ℓ),11.1,10.5,8.8,9.3,11.7,11.3,9.0,9.2,9.0
"안성천","이동지1",수온 (℃),10.1,21.2,22.8,26.8,28.7,27.0,19.6,16.0,6.4
"안성천","이동지1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"안성천","이동지1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","이동지1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"안성천","이동지1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","이동지1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"안성천","이동지2",생물화학적산소요구량 BOD (㎎/ℓ),1.1,3.0,3.2,2.7,3.0,1.9,2.4,4.3,1.2
"안성천","이동지2",용존산소 DO (㎎/ℓ),11.2,10.2,8.3,9.0,12.1,8.5,8.2,8.9,9.3
"안성천","이동지2",수온 (℃),9.8,20.0,22.8,27.2,28.9,25.3,19.8,16.1,6.2
"안성천","이동지2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"안성천","이동지2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","이동지2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"안성천","이동지2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","이동지2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"삽교천","예당지1",생물화학적산소요구량 BOD (㎎/ℓ),2.7,2.0,3.7,7.5,3.7,2.6,-,-,1.9
"삽교천","예당지1",용존산소 DO (㎎/ℓ),11.0,9.8,9.1,15.9,5.9,8.9,-,-,13.1
"삽교천","예당지1",수온 (℃),10.4,22.0,24.9,27.2,28.8,25.1,-,-,5.9
"삽교천","예당지1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","예당지1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"삽교천","예당지1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","예당지1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"삽교천","예당지1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","예당지1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"삽교천","예당지2",생물화학적산소요구량 BOD (㎎/ℓ),2.4,3.0,4.6,8.5,3.0,3.3,-,-,2.3
"삽교천","예당지2",용존산소 DO (㎎/ℓ),10.9,9.6,9.9,15.3,9.7,10.1,-,-,13.2
"삽교천","예당지2",수온 (℃),9.6,22.1,25.1,27.4,31.4,25.4,-,-,5.5
"삽교천","예당지2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","예당지2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"삽교천","예당지2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","예당지2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"삽교천","예당지2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","예당지2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"삽교천","예당지3",생물화학적산소요구량 BOD (㎎/ℓ),2.3,2.5,4.6,12.2,3.7,2.9,-,-,1.9
"삽교천","예당지3",용존산소 DO (㎎/ℓ),10.5,9.5,9.8,18.9,9.0,9.8,-,-,13.9
"삽교천","예당지3",수온 (℃),10.0,22.3,25.3,28.3,31.6,26.2,-,-,5.3
"삽교천","예당지3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","예당지3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"삽교천","예당지3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","예당지3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"삽교천","예당지3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","예당지3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"삽교천","삽교호1",생물화학적산소요구량 BOD (㎎/ℓ),1.8,5.0,3.4,4.5,3.9,2.8,5.3,2.9,1.8
"삽교천","삽교호1",용존산소 DO (㎎/ℓ),10.1,11.3,10.1,10.7,6.7,10.0,11.4,12.9,14.8
"삽교천","삽교호1",수온 (℃),12.0,24.0,22.9,26.2,28.2,20.8,21.4,7.1,2.3
"삽교천","삽교호1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","삽교호1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"삽교천","삽교호1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","삽교호1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"삽교천","삽교호1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","삽교호1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"삽교천","삽교호2",생물화학적산소요구량 BOD (㎎/ℓ),2.5,8.9,7.1,6.0,4.5,5.4,-,-,3.8
"삽교천","삽교호2",용존산소 DO (㎎/ℓ),10.5,10.8,11.4,10.1,6.8,15.3,-,-,17.7
"삽교천","삽교호2",수온 (℃),13.9,24.1,24.2,26.2,26.9,23.3,-,-,3.0
"삽교천","삽교호2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","삽교호2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"삽교천","삽교호2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","삽교호2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"삽교천","삽교호2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","삽교호2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"삽교천","삽교호3",생물화학적산소요구량 BOD (㎎/ℓ),7.6,7.2,7.8,9.8,5.2,10.3,-,-,4.0
"삽교천","삽교호3",용존산소 DO (㎎/ℓ),12.1,13.1,12.9,12.5,7.4,18.3,-,-,16.4
"삽교천","삽교호3",수온 (℃),16.0,25.4,25.2,27.6,26.9,24.0,-,-,2.7
"삽교천","삽교호3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","삽교호3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"삽교천","삽교호3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","삽교호3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"삽교천","삽교호3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","삽교호3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"태화강","사연댐1",생물화학적산소요구량 BOD (㎎/ℓ),0.9,1.3,0.8,0.8,0.9,1.1,1.2,1.1,1.1
"태화강","사연댐1",용존산소 DO (㎎/ℓ),9.2,6.1,4.6,3.4,2.8,1.6,6.8,4.6,5.3
"태화강","사연댐1",수온 (℃),7.3,8.3,10.9,12.4,15.5,17.3,20.2,16.7,11.0
"태화강","사연댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"태화강","사연댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"태화강","사연댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"태화강","사연댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"태화강","사연댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"태화강","사연댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"태화강","사연댐2",생물화학적산소요구량 BOD (㎎/ℓ),0.9,1.5,1.4,1.2,1.2,1.5,1.3,0.8,0.9
"태화강","사연댐2",용존산소 DO (㎎/ℓ),9.6,7.1,5.7,4.1,3.8,4.5,5.1,6.7,8.0
"태화강","사연댐2",수온 (℃),8.8,12.3,15.9,18.8,20.4,23.4,19.4,17.6,12.0
"태화강","사연댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"태화강","사연댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"태화강","사연댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"태화강","사연댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"태화강","사연댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"태화강","사연댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"태화강","대암댐1",생물화학적산소요구량 BOD (㎎/ℓ),1.0,1.5,0.9,1.2,1.5,1.3,0.9,0.8,1.0
"태화강","대암댐1",용존산소 DO (㎎/ℓ),7.4,7.9,4.3,5.0,5.2,8.0,6.9,4.7,9.8
"태화강","대암댐1",수온 (℃),10.9,14.3,18.5,18.7,26.8,24.8,19.6,16.2,11.2
"태화강","대암댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"태화강","대암댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"태화강","대암댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"태화강","대암댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"태화강","대암댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"태화강","대암댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"태화강","대암댐2",생물화학적산소요구량 BOD (㎎/ℓ),1.0,1.1,1.0,1.0,1.7,1.4,1.0,1.0,1.2
"태화강","대암댐2",용존산소 DO (㎎/ℓ),10.3,9.2,8.7,7.1,6.7,6.8,7.1,5.8,10.4
"태화강","대암댐2",수온 (℃),11.7,17.5,23.3,21.3,27.2,25.0,19.7,16.5,11.2
