"수계별(1)","수계별(2)",항목,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12
"태화강","사연댐1",납 Pb (㎎/ℓ),-,-,-,-,-,0.00000,-,-,0.00000
"태화강","사연댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,-,-,-,0.000,-,-,0.000
"태화강","사연댐1",비소 As (㎎/ℓ),-,-,-,-,-,0.00000,-,-,0.00000
"태화강","사연댐1",수은 Hg (㎎/ℓ),-,-,-,-,-,0.0000000,-,-,0.0000000
"태화강","사연댐2",생물화학적산소요구량 BOD (㎎/ℓ),0.8,1.3,-,1.1,3.6,1.1,1.4,1.0,1.0
"태화강","사연댐2",용존산소 DO (㎎/ℓ),8.6,7.0,-,6.5,6.4,5.5,7.5,8.1,11.7
"태화강","사연댐2",수온 (℃),10.8,12.5,-,17.2,27.7,18.3,16.5,10.9,4.9
"태화강","사연댐2",카드뮴 Cd (㎎/ℓ),-,-,-,-,-,0.00000,-,-,0.00000
"태화강","사연댐2",시안 CN (㎎/ℓ),-,-,-,-,-,0.00,-,-,0.00
"태화강","사연댐2",납 Pb (㎎/ℓ),-,-,-,-,-,0.00000,-,-,0.00000
"태화강","사연댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,-,-,-,0.000,-,-,0.000
"태화강","사연댐2",비소 As (㎎/ℓ),-,-,-,-,-,0.00000,-,-,0.00000
"태화강","사연댐2",수은 Hg (㎎/ℓ),-,-,-,-,-,0.0000000,-,-,0.0000000
"태화강","대암댐1",생물화학적산소요구량 BOD (㎎/ℓ),0.7,1.3,-,1.3,1.4,1.0,1.0,0.7,1.0
"태화강","대암댐1",용존산소 DO (㎎/ℓ),7.4,5.1,-,9.2,8.1,7.3,9.9,9.9,11.7
"태화강","대암댐1",수온 (℃),12.9,15.1,-,19.0,29.7,18.2,15.3,9.9,4.5
"태화강","대암댐1",카드뮴 Cd (㎎/ℓ),-,-,-,-,-,0.00000,-,-,0.00000
"태화강","대암댐1",시안 CN (㎎/ℓ),-,-,-,-,-,0.00,-,-,0.00
"태화강","대암댐1",납 Pb (㎎/ℓ),-,-,-,-,-,0.00000,-,-,0.00000
"태화강","대암댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,-,-,-,0.000,-,-,0.000
"태화강","대암댐1",비소 As (㎎/ℓ),-,-,-,-,-,0.00000,-,-,0.00000
"태화강","대암댐1",수은 Hg (㎎/ℓ),-,-,-,-,-,0.0000000,-,-,0.0000000
"태화강","대암댐2",생물화학적산소요구량 BOD (㎎/ℓ),0.9,1.1,-,1.5,1.1,1.1,1.1,1.0,1.1
"태화강","대암댐2",용존산소 DO (㎎/ℓ),7.4,7.2,-,9.0,8.1,6.6,8.9,10.5,12.6
"태화강","대암댐2",수온 (℃),13.2,19.0,-,19.1,31.2,18.1,15.2,9.7,4.4
"태화강","대암댐2",카드뮴 Cd (㎎/ℓ),-,-,-,-,-,0.00000,-,-,0.00000
"태화강","대암댐2",시안 CN (㎎/ℓ),-,-,-,-,-,0.00,-,-,0.00
"태화강","대암댐2",납 Pb (㎎/ℓ),-,-,-,-,-,0.00000,-,-,0.00000
"태화강","대암댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,-,-,-,0.000,-,-,0.000
"태화강","대암댐2",비소 As (㎎/ℓ),-,-,-,-,-,0.00000,-,-,0.00000
"태화강","대암댐2",수은 Hg (㎎/ℓ),-,-,-,-,-,0.0000000,-,-,0.0000000
"태화강","대곡댐1",생물화학적산소요구량 BOD (㎎/ℓ),0.6,1.6,-,1.1,0.9,1.1,1.0,0.9,0.9
"태화강","대곡댐1",용존산소 DO (㎎/ℓ),8.4,7.6,-,5.8,7.4,6.5,8.1,8.8,10.7
"태화강","대곡댐1",수온 (℃),10.0,12.6,-,18.4,20.2,18.8,16.4,11.2,6.2
"태화강","대곡댐1",카드뮴 Cd (㎎/ℓ),-,-,-,-,-,0.00000,-,-,0.00000
"태화강","대곡댐1",시안 CN (㎎/ℓ),-,-,-,-,-,0.00,-,-,0.00
"태화강","대곡댐1",납 Pb (㎎/ℓ),-,-,-,-,-,0.00000,-,-,0.00000
"태화강","대곡댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,-,-,-,0.000,-,-,0.000
"태화강","대곡댐1",비소 As (㎎/ℓ),-,-,-,-,-,0.00000,-,-,0.00000
"태화강","대곡댐1",수은 Hg (㎎/ℓ),-,-,-,-,-,0.0000000,-,-,0.0000000
"태화강","대곡댐2",생물화학적산소요구량 BOD (㎎/ℓ),0.6,1.2,-,0.9,0.7,1.2,1.0,0.7,0.7
"태화강","대곡댐2",용존산소 DO (㎎/ℓ),9.2,7.5,-,6.4,8.6,6.3,7.8,7.9,10.5
"태화강","대곡댐2",수온 (℃),9.4,10.4,-,18.2,9.7,18.8,16.1,11.5,6.2
"태화강","대곡댐2",카드뮴 Cd (㎎/ℓ),-,-,-,-,-,0.00000,-,-,0.00000
"태화강","대곡댐2",시안 CN (㎎/ℓ),-,-,-,-,-,0.00,-,-,0.00
"태화강","대곡댐2",납 Pb (㎎/ℓ),-,-,-,-,-,0.00000,-,-,0.00000
"태화강","대곡댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,-,-,-,0.000,-,-,0.000
"태화강","대곡댐2",비소 As (㎎/ℓ),-,-,-,-,-,0.00000,-,-,0.00000
"태화강","대곡댐2",수은 Hg (㎎/ℓ),-,-,-,-,-,0.0000000,-,-,0.0000000
"형산강","보문호1",생물화학적산소요구량 BOD (㎎/ℓ),1.2,2.5,1.3,1.3,1.0,1.3,2.6,1.3,0.9
"형산강","보문호1",용존산소 DO (㎎/ℓ),9.9,8.8,7.9,4.2,7.8,8.4,8.6,10.2,11.8
"형산강","보문호1",수온 (℃),13.0,18.5,23.5,22.9,11.3,22.4,18.5,13.6,8.7
"형산강","보문호1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"형산강","보문호1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"형산강","보문호1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"형산강","보문호1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"형산강","보문호1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"형산강","보문호1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"형산강","보문호2",생물화학적산소요구량 BOD (㎎/ℓ),1.7,1.8,0.6,3.4,1.4,3.9,1.5,1.5,1.0
"형산강","보문호2",용존산소 DO (㎎/ℓ),10.8,8.8,9.0,8.8,6.8,9.2,9.7,11.1,11.8
"형산강","보문호2",수온 (℃),14.2,22.3,26.9,25.8,-,23.7,18.7,14.7,9.2
"형산강","보문호2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"형산강","보문호2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"형산강","보문호2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"형산강","보문호2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"형산강","보문호2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"형산강","보문호2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"형산강","안계댐",생물화학적산소요구량 BOD (㎎/ℓ),2.9,2.9,3.1,2.8,0.7,3.6,3.5,3.1,3.5
"형산강","안계댐",용존산소 DO (㎎/ℓ),10.8,9.1,8.6,7.4,7.7,6.8,9.2,9.8,10.7
"형산강","안계댐",수온 (℃),13.1,17.7,21.6,19.9,15.4,22.7,19.0,16.9,9.3
"형산강","안계댐",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"형산강","안계댐",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"형산강","안계댐",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"형산강","안계댐",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"형산강","안계댐",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"형산강","안계댐",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"회야강","회야호1",생물화학적산소요구량 BOD (㎎/ℓ),0.8,0.5,1.7,1.7,2.5,-,0.8,1.5,0.6
"회야강","회야호1",용존산소 DO (㎎/ℓ),10.7,6.9,5.2,5.5,9.3,-,7.5,8.4,9.7
"회야강","회야호1",수온 (℃),12.8,15.9,18.0,21.2,-,-,20.0,14.8,10.5
"회야강","회야호1",카드뮴 Cd (㎎/ℓ),0.00000,0.00000,0.00000,0.00000,-,-,0.00000,0.00000,0.00000
"회야강","회야호1",시안 CN (㎎/ℓ),0.00,0.00,0.00,0.00,-,-,0.00,0.00,0.00
"회야강","회야호1",납 Pb (㎎/ℓ),0.00000,0.00000,0.00000,0.00026,-,-,0.00000,0.00000,0.00000
"회야강","회야호1",6가크롬 Cr6+ (㎎/ℓ),0.000,0.000,0.000,0.000,-,-,0.000,0.000,0.000
"회야강","회야호1",비소 As (㎎/ℓ),0.00700,0.00200,0.00000,0.00141,-,-,0.00400,0.00000,0.00100
"회야강","회야호1",수은 Hg (㎎/ℓ),0.0000000,0.0000000,0.0000000,0.0000000,-,-,0.0000000,0.0000000,0.0000000
"회야강","회야호2",생물화학적산소요구량 BOD (㎎/ℓ),0.7,0.7,1.8,1.8,2.6,-,0.7,1.5,0.8
"회야강","회야호2",용존산소 DO (㎎/ℓ),10.7,8.6,7.8,5.4,9.1,-,7.7,8.9,9.8
"회야강","회야호2",수온 (℃),12.6,17.0,20.1,23.5,13.1,-,20.1,15.1,10.4
"회야강","회야호2",카드뮴 Cd (㎎/ℓ),0.00000,0.00000,0.00000,0.00000,-,-,0.00000,0.00000,0.00000
"회야강","회야호2",시안 CN (㎎/ℓ),0.00,0.00,0.00,0.00,-,-,0.00,0.00,0.00
"회야강","회야호2",납 Pb (㎎/ℓ),0.00000,0.00000,0.00000,0.00027,-,-,0.00000,0.00000,0.00000
"회야강","회야호2",6가크롬 Cr6+ (㎎/ℓ),0.000,0.000,0.000,0.000,-,-,0.000,0.000,0.000
"회야강","회야호2",비소 As (㎎/ℓ),0.00000,0.00200,0.00000,0.00126,-,-,0.00300,0.00000,0.00100
"회야강","회야호2",수은 Hg (㎎/ℓ),0.0000000,0.0000000,0.0000000,0.0000000,-,-,0.0000000,0.0000100,0.0000000
"수어천","수어댐1",생물화학적산소요구량 BOD (㎎/ℓ),1.1,1.6,1.7,1.2,2.0,1.0,1.2,0.9,1.1
"수어천","수어댐1",용존산소 DO (㎎/ℓ),10.0,9.6,10.1,6.5,10.8,7.9,7.0,10.4,8.9
"수어천","수어댐1",수온 (℃),13.3,18.4,21.6,23.3,10.5,23.5,21.6,17.1,12.7
"수어천","수어댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"수어천","수어댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"수어천","수어댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"수어천","수어댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"수어천","수어댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"수어천","수어댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"수어천","수어댐2",생물화학적산소요구량 BOD (㎎/ℓ),1.0,1.4,1.6,1.2,1.6,1.1,1.1,1.0,1.2
"수어천","수어댐2",용존산소 DO (㎎/ℓ),9.6,10.0,9.8,7.4,10.5,6.6,7.5,10.6,9.6
"수어천","수어댐2",수온 (℃),14.3,18.2,22.4,24.0,-,23.5,21.6,16.5,12.0
"수어천","수어댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"수어천","수어댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"수어천","수어댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"수어천","수어댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"수어천","수어댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"수어천","수어댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"탐진강","탐진댐1",생물화학적산소요구량 BOD (㎎/ℓ),-,-,-,-,-,-,-,0.9,0.7
"탐진강","탐진댐1",용존산소 DO (㎎/ℓ),-,-,-,-,-,-,-,9.6,11.5
"탐진강","탐진댐1",수온 (℃),-,-,-,-,28.7,-,-,11.6,6.5
"탐진강","탐진댐1",카드뮴 Cd (㎎/ℓ),-,-,-,-,-,-,-,-,0.00000
"탐진강","탐진댐1",시안 CN (㎎/ℓ),-,-,-,-,-,-,-,-,0.00
"탐진강","탐진댐1",납 Pb (㎎/ℓ),-,-,-,-,-,-,-,-,0.00000
"탐진강","탐진댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,-,-,-,-,-,-,0.000
"탐진강","탐진댐1",비소 As (㎎/ℓ),-,-,-,-,-,-,-,-,0.00000
"탐진강","탐진댐1",수은 Hg (㎎/ℓ),-,-,-,-,-,-,-,-,0.0000000
"탐진강","탐진댐2",생물화학적산소요구량 BOD (㎎/ℓ),-,-,-,-,-,-,-,1.9,0.7
"탐진강","탐진댐2",용존산소 DO (㎎/ℓ),-,-,-,-,-,-,-,11.0,11.4
"탐진강","탐진댐2",수온 (℃),-,-,-,-,27.8,-,-,11.1,5.3
"탐진강","탐진댐2",카드뮴 Cd (㎎/ℓ),-,-,-,-,-,-,-,-,0.00000
"탐진강","탐진댐2",시안 CN (㎎/ℓ),-,-,-,-,-,-,-,-,0.00
"탐진강","탐진댐2",납 Pb (㎎/ℓ),-,-,-,-,-,-,-,-,0.00000
"탐진강","탐진댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,-,-,-,-,-,-,0.000
"탐진강","탐진댐2",비소 As (㎎/ℓ),-,-,-,-,-,-,-,-,0.00000
"탐진강","탐진댐2",수은 Hg (㎎/ℓ),-,-,-,-,-,-,-,-,0.0000000
"탐진강","탐진댐3",수온 (℃),-,-,-,-,28.5,-,-,-,-
"탐진강","탐진댐4",수온 (℃),-,-,-,-,29.6,-,-,-,-
"탐진강","장흥댐1",생물화학적산소요구량 BOD (㎎/ℓ),2.5,1.5,2.6,0.4,2.1,0.9,0.8,1.1,1.4
"탐진강","장흥댐1",용존산소 DO (㎎/ℓ),11.6,11.0,9.9,6.7,9.0,7.3,5.2,7.1,8.8
"탐진강","장흥댐1",수온 (℃),9.0,12.1,17.0,14.4,25.3,20.9,17.0,12.1,10.8
"탐진강","장흥댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"탐진강","장흥댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"탐진강","장흥댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"탐진강","장흥댐2",생물화학적산소요구량 BOD (㎎/ℓ),2.8,2.1,2.8,0.5,6.1,1.2,1.1,1.3,1.5
"탐진강","장흥댐2",용존산소 DO (㎎/ℓ),11.3,10.5,10.5,6.2,16.4,7.7,6.6,8.8,9.9
"탐진강","장흥댐2",수온 (℃),9.7,13.2,17.1,15.5,26.2,23.2,19.1,14.6,10.4
"탐진강","장흥댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"탐진강","장흥댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"탐진강","장흥댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"탐진강","장흥댐3",생물화학적산소요구량 BOD (㎎/ℓ),2.6,2.2,2.4,0.4,1.1,1.1,1.1,1.4,1.5
"탐진강","장흥댐3",용존산소 DO (㎎/ℓ),11.8,10.6,10.1,6.8,6.1,7.2,6.4,8.5,9.6
"탐진강","장흥댐3",수온 (℃),9.6,12.4,17.1,17.3,29.1,23.8,19.8,15.4,10.3
"탐진강","장흥댐3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"탐진강","장흥댐3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"탐진강","장흥댐3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"탐진강","장흥댐4",생물화학적산소요구량 BOD (㎎/ℓ),2.5,2.1,2.8,0.3,2.6,1.1,1.0,1.2,1.3
"탐진강","장흥댐4",용존산소 DO (㎎/ℓ),11.6,11.2,10.4,7.6,7.6,6.2,8.0,8.4,10.4
"탐진강","장흥댐4",수온 (℃),9.4,13.3,13.1,17.9,29.0,22.3,19.8,15.4,10.8
"탐진강","장흥댐4",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐4",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"탐진강","장흥댐4",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐4",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"탐진강","장흥댐4",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐4",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","경포호1",생물화학적산소요구량 BOD (㎎/ℓ),5.4,2.9,2.0,2.9,1.3,2.0,1.5,2.5,2.0
"기타","경포호1",용존산소 DO (㎎/ℓ),6.8,8.9,8.2,7.7,7.5,7.7,8.0,7.9,11.7
"기타","경포호1",수온 (℃),15.9,16.9,17.0,22.9,29.6,22.4,15.0,10.4,0.6
"기타","경포호1",카드뮴 Cd (㎎/ℓ),-,-,0.00063,-,-,0.00124,-,-,0.00194
"기타","경포호1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","경포호1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","경포호1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","경포호1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00637,-,-,0.03459
"기타","경포호1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","경포호2",생물화학적산소요구량 BOD (㎎/ℓ),3.8,5.8,11.3,8.2,1.4,11.9,2.8,7.3,5.6
"기타","경포호2",용존산소 DO (㎎/ℓ),7.7,10.9,8.8,10.7,8.0,15.4,4.8,10.4,10.3
"기타","경포호2",수온 (℃),15.8,17.6,22.1,29.1,-,24.0,16.6,9.0,1.6
"기타","경포호2",카드뮴 Cd (㎎/ℓ),-,-,0.00036,-,-,0.00007,-,-,0.00093
"기타","경포호2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","경포호2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","경포호2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","경포호2",비소 As (㎎/ℓ),-,-,0.00309,-,-,0.00306,-,-,0.01369
"기타","경포호2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","남양호1",생물화학적산소요구량 BOD (㎎/ℓ),2.4,4.7,2.1,3.3,1.6,2.8,0.6,1.2,1.2
"기타","남양호1",용존산소 DO (㎎/ℓ),10.3,10.5,7.4,9.7,8.0,9.7,8.4,9.2,11.5
"기타","남양호1",수온 (℃),14.7,20.7,24.9,27.5,-,23.9,19.2,13.0,7.2
"기타","남양호1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","남양호1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","남양호1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","남양호1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","남양호1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","남양호1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","남양호2",생물화학적산소요구량 BOD (㎎/ℓ),2.0,3.3,4.3,3.3,1.1,2.0,3.4,4.1,3.5
"기타","남양호2",용존산소 DO (㎎/ℓ),8.9,8.9,8.6,9.4,7.7,9.1,9.2,9.8,10.5
"기타","남양호2",수온 (℃),14.6,21.1,26.4,28.9,30.9,23.8,18.6,13.4,5.9
"기타","남양호2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","남양호2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","남양호2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","남양호2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","남양호2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","남양호2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","남양호3",생물화학적산소요구량 BOD (㎎/ℓ),5.4,4.1,4.4,2.1,1.5,1.5,1.3,2.0,4.6
"기타","남양호3",용존산소 DO (㎎/ℓ),7.4,11.4,7.3,6.9,9.9,7.4,9.6,7.1,11.9
"기타","남양호3",수온 (℃),14.5,21.7,26.6,24.3,25.7,24.0,18.3,8.9,2.9
"기타","남양호3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","남양호3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","남양호3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","남양호3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","남양호3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","남양호3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","광교지1",생물화학적산소요구량 BOD (㎎/ℓ),1.4,1.3,1.6,2.7,1.3,4.1,2.0,2.4,2.3
"기타","광교지1",용존산소 DO (㎎/ℓ),9.9,10.0,7.5,8.5,5.5,9.4,8.1,9.2,10.9
"기타","광교지1",수온 (℃),10.9,14.4,19.3,20.2,26.5,24.0,20.0,13.9,7.9
"기타","광교지1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","광교지1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","광교지1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","광교지1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","광교지1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","광교지1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","광교지2",생물화학적산소요구량 BOD (㎎/ℓ),1.6,1.5,2.6,3.3,1.8,3.4,1.9,2.5,2.3
"기타","광교지2",용존산소 DO (㎎/ℓ),10.4,10.4,8.3,9.3,11.6,10.2,8.1,9.2,10.6
"기타","광교지2",수온 (℃),12.0,16.4,23.4,23.9,25.7,23.0,19.9,14.0,8.2
"기타","광교지2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","광교지2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","광교지2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","광교지2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","광교지2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","광교지2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","원천지1",생물화학적산소요구량 BOD (㎎/ℓ),1.9,2.8,2.4,2.6,2.1,1.9,2.3,1.5,2.2
"기타","원천지1",용존산소 DO (㎎/ℓ),10.8,10.5,8.2,8.8,8.5,10.1,9.1,10.2,11.5
"기타","원천지1",수온 (℃),13.1,18.3,23.8,24.9,24.2,24.1,20.0,13.9,7.2
"기타","원천지1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","원천지1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","원천지1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","원천지1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","원천지1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","원천지1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","원천지2",생물화학적산소요구량 BOD (㎎/ℓ),1.9,3.2,2.6,2.4,1.3,1.8,1.9,1.9,1.8
"기타","원천지2",용존산소 DO (㎎/ℓ),11.7,9.9,10.6,12.7,5.4,9.0,9.0,10.8,11.1
"기타","원천지2",수온 (℃),14.0,21.8,27.3,25.6,-,22.7,21.0,14.3,7.3
"기타","원천지2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","원천지2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","원천지2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","원천지2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","원천지2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
